flight_id,flight_number,flight_date,actual_flight_date,airline,status,delayed_flag,delay_int,total_passengers,baggage_weight,bike_bags,revenue_from_baggage,origin,destination,route_distance,ac_subtype,aircraft_manufacturer,fuel_efficiency,capacity,is_cancelled,is_delayed,month,day_of_week_num,day_of_week,rev_per_pax,rev_per_km,load_factor,fuel_efficiency_per_pax_km,avg_baggage_per_pax,passenger_density_per_km,bike_bag_pct
AAAA832,BA2359,2023-05-07,2023-05-07,BA,Scheduled,,,97,2898,19,40512,London,Krakow,1073,332,Airbus,1.64350667,406.0,0,0,5.0,0.0,Sunday   ,417.64948453608247,37.75582479030755,0.23891625615763548,18.180233576391753,29.876288659793815,0.09040074557315937,19.587628865979383
AAAA03,BA499,2023-05-07,2023-05-07,BA,Scheduled,,,0,0,0,0,London,Riyadh,4639,,,,,0,0,5.0,0.0,Sunday   ,,0.0,,,,0.0,
AAAA06,BA542,2023-05-07,2023-05-07,BA,Scheduled,,,372,6696,67,48765,Dubai,London,5168,,,,,0,0,5.0,0.0,Sunday   ,131.08870967741936,9.4359520123839,,,18.0,0.07198142414860681,18.010752688172044
AAAA820,BA886,2023-05-07,2023-05-07,BA,Scheduled,,,148,1728,2000,38100,London,Kigali,6486,,,,,0,0,5.0,0.0,Sunday   ,257.43243243243245,5.874190564292322,,,11.675675675675675,0.022818378045020044,1351.3513513513515
AAAA761,BA935,2023-05-07,2023-05-07,BA,Scheduled,,,97,2430,26,15962,London,São Paulo,9775,,,,,0,0,5.0,0.0,Sunday   ,164.55670103092783,1.6329411764705883,,,25.051546391752577,0.009923273657289003,26.804123711340207
AAAA513,BA948,2023-05-07,2023-05-07,BA,Cancelled,,,0,2376,34,33259,São Paulo,London,9775,73W,Boeing,0.041417,189.0,1,0,5.0,0.0,Sunday   ,,3.402455242966752,0.0,,,0.0,
AAAA500,BA1378,2023-05-08,2023-05-08,BA,Scheduled,,,159,1782,11,7750,Helsinki,London,1521,73H,Boeing,0.03374483,440.0,0,0,5.0,1.0,Monday   ,48.742138364779876,5.095332018408942,0.3613636363636364,0.32280431716981134,11.20754716981132,0.10453648915187377,6.918238993710692
AAAA998,BA1382,2023-05-08,2023-05-08,BA,Completed,N,0.0,84,2916,2360,28106,London,Helsinki,1521,332,Airbus,1.64350667,406.0,0,0,5.0,1.0,Monday   ,334.5952380952381,18.478632478632477,0.20689655172413793,29.759210060357145,34.714285714285715,0.055226824457593686,2809.5238095238096
AAAA387,BA1388,2023-05-08,2023-05-08,BA,Completed,N,0.0,0,2430,1360,40512,Trondheim,London,1289,73J,Boeing,0.02430067,330.0,0,0,5.0,1.0,Monday   ,,31.429014740108613,0.0,,,0.0,
AAAA324,BA2001,2023-05-08,2023-05-08,BA,Scheduled,,,174,1008,0,18447,Lisbon,London,1846,,,,,0,0,5.0,1.0,Monday   ,106.01724137931035,9.992957746478874,,,5.793103448275862,0.09425785482123511,0.0
AAAA841,BA2359,2023-05-08,2023-05-08,BA,Cancelled,,,0,1278,13,9653,London,Krakow,1073,332,Airbus,1.64350667,406.0,1,0,5.0,1.0,Monday   ,,8.996272134203169,0.0,,,0.0,
AAAA747,BA721,2023-05-08,2023-05-08,BA,Completed,N,0.0,0,0,10,15962,Kigali,Kampala,339,E75,Embraer,0.06596092,88.0,0,0,5.0,1.0,Monday   ,,47.08554572271387,0.0,,,0.0,
AAAA908,BA907,2023-05-08,2023-05-08,BA,Scheduled,,,50,6696,640,29995,Oranjestad,Kralendijk,193,295,Boeing,0.04320443,400.0,0,0,5.0,1.0,Monday   ,599.9,155.41450777202073,0.125,0.1667690998,133.92,0.25906735751295334,1280.0
AAAA294,BA933,2023-05-08,2023-05-08,BA,Scheduled,,,36,2484,11,10450,Port of Spain,London,0,73H,Boeing,0.03374483,440.0,0,0,5.0,1.0,Monday   ,290.27777777777777,,0.08181818181818182,,69.0,,30.555555555555557
AAAA117,BA1381,2023-05-09,2023-05-09,BA,Completed,N,0.0,77,2736,18,0,Helsinki,London,1521,73H,Boeing,0.03374483,440.0,0,0,5.0,2.0,Tuesday  ,0.0,0.0,0.175,0.6665699536363636,35.532467532467535,0.05062458908612755,23.376623376623375
AAAA557,BA1743,2023-05-09,2023-05-09,BA,Scheduled,,,326,2862,960,31288,London,Glasgow,717,E90,Embraer,0.03912337,380.0,0,0,5.0,2.0,Tuesday  ,95.97546012269939,43.6373779637378,0.8578947368421053,0.08604741193251533,8.779141104294478,0.45467224546722457,294.47852760736197
AAAA572,BA1378,2023-05-10,2023-05-10,BA,Scheduled,,,65,1170,920,9916,Helsinki,London,1521,E90,Embraer,0.03912337,380.0,0,0,5.0,3.0,Wednesday,152.55384615384617,6.51939513477975,0.17105263157894737,0.915486858,18.0,0.042735042735042736,1415.3846153846152
AAAA227,BA1398,2023-05-10,2023-05-10,BA,Completed,N,0.0,0,3438,680,40859,London,Bergen,888,E75,Embraer,0.06596092,88.0,0,0,5.0,3.0,Wednesday,,46.012387387387385,0.0,,,0.0,
AAAA840,BA1702,2023-05-10,2023-05-10,BA,Cancelled,,,87,1782,0,7750,Aberdeen,London,703,73H,Boeing,0.03374483,440.0,1,0,5.0,3.0,Wednesday,89.08045977011494,11.024182076813656,0.19772727272727272,0.27267374126436783,20.482758620689655,0.12375533428165007,0.0
AAAA137,BA893,2023-05-10,2023-05-10,BA,Scheduled,,,161,0,2360,6053,Quito,Guayaquil,282,,,,,0,0,5.0,3.0,Wednesday,37.59627329192546,21.4645390070922,,,0.0,0.5709219858156028,1465.8385093167701
AAAA737,BA894,2023-05-10,2023-05-10,BA,Completed,N,0.0,145,1692,19,63659,London,Panama City,8812,295,Boeing,0.04320443,400.0,0,0,5.0,3.0,Wednesday,439.02758620689656,7.224126191556968,0.3625,2.6256374976551724,11.668965517241379,0.016454834316840673,13.10344827586207
AAAA914,BA1310,2023-05-11,2023-05-11,BA,Cancelled,,,74,3060,34,9800,Stockholm,London,1153,E75,Embraer,0.06596092,88.0,1,0,5.0,4.0,Thursday ,132.43243243243242,8.49956634865568,0.8409090909090909,1.0277424427027027,41.351351351351354,0.06418039895923677,45.94594594594595
AAAA211,BA1388,2023-05-11,2023-05-11,BA,Completed,N,0.0,0,6714,19,38100,Trondheim,London,1289,295,Boeing,0.04320443,400.0,0,0,5.0,4.0,Thursday ,,29.5577967416602,0.0,,,0.0,
AAAA335,BA1398,2023-05-11,2023-05-11,BA,Scheduled,,,70,2610,520,40262,London,Bergen,888,E90,Embraer,0.03912337,380.0,0,0,5.0,4.0,Thursday ,575.1714285714286,45.340090090090094,0.18421052631578946,0.49630789371428574,37.285714285714285,0.07882882882882883,742.8571428571429
AAAA523,BA1534,2023-05-11,2023-05-11,BA,Cancelled,,,0,1242,640,48765,Toulouse,London,997,73J,Boeing,0.02430067,330.0,1,0,5.0,4.0,Thursday ,,48.91173520561685,0.0,,,0.0,
AAAA168,BA1729,2023-05-11,2023-05-11,BA,Completed,Y,1.0,87,2430,0,14465,London,Aarhus,583,73H,Boeing,0.03374483,440.0,0,1,5.0,4.0,Thursday ,166.26436781609195,24.81132075471698,0.19772727272727272,0.22612914816091953,27.93103448275862,0.14922813036020582,0.0
AAAA894,BA2008,2023-05-11,2023-05-11,BA,Cancelled,,,96,2286,48,18447,Madrid,London,1460,73H,Boeing,0.03374483,440.0,1,0,5.0,4.0,Thursday ,192.15625,12.634931506849314,0.21818181818181817,0.5132026229166666,23.8125,0.06575342465753424,50.0
AAAA957,BA2355,2023-05-11,2023-05-11,BA,Completed,N,0.0,97,0,17,59002,Krakow,London,1073,772,Boeing,0.02009067,220.0,0,0,5.0,4.0,Thursday ,608.2680412371134,54.9878844361603,0.4409090909090909,0.2222400918556701,0.0,0.09040074557315937,17.525773195876287
AAAA885,BA1382,2023-05-12,2023-05-12,BA,Cancelled,,,132,1566,48,7950,London,Helsinki,1521,295,Boeing,0.04320443,400.0,1,0,5.0,5.0,Friday   ,60.22727272727273,5.226824457593688,0.33,0.49783286386363634,11.863636363636363,0.08678500986193294,36.36363636363637
AAAA133,BA1387,2023-05-12,2023-05-12,BA,Cancelled,,,373,1764,1240,43259,London,Trondheim,1289,E75,Embraer,0.06596092,88.0,1,0,5.0,5.0,Friday   ,115.97587131367293,33.56012412723041,4.238636363636363,0.22794537769436998,4.729222520107238,0.28937160589604344,332.4396782841823
AAAA639,BA1709,2023-05-12,2023-05-12,BA,Cancelled,,,152,486,68,7650,Aberdeen,London,703,295,Boeing,0.04320443,400.0,1,0,5.0,5.0,Friday   ,50.328947368421055,10.881934566145093,0.38,0.19982048875,3.1973684210526314,0.21621621621621623,44.73684210526316
AAAA243,BA1762,2023-05-12,2023-05-12,BA,Scheduled,,,96,2772,28,40706,London,Humberside,370,E75,Embraer,0.06596092,88.0,0,0,5.0,5.0,Friday   ,424.0208333333333,110.01621621621622,1.0909090909090908,0.2542243791666667,28.875,0.2594594594594595,29.166666666666668
AAAA746,BA2001,2023-05-12,2023-05-12,BA,Completed,Y,1.0,97,2736,17,40706,Lisbon,London,1846,73W,Boeing,0.041417,189.0,0,1,5.0,5.0,Friday   ,419.64948453608247,22.05092091007584,0.5132275132275133,0.7882039381443299,28.20618556701031,0.05254604550379198,17.525773195876287
AAAA853,BA631,2023-05-12,2023-05-12,BA,Completed,Y,1.0,101,2034,0,25400,Kuala Lumpur,Jakarta,0,295,Boeing,0.04320443,400.0,0,1,5.0,5.0,Friday   ,251.4851485148515,,0.2525,,20.138613861386137,,0.0
AAAA154,BA1378,2023-05-13,2023-05-13,BA,Completed,N,0.0,0,6696,680,14353,Helsinki,London,1521,,,,,0,0,5.0,6.0,Saturday ,,9.436554898093359,,,,0.0,
AAAA472,BA1381,2023-05-13,2023-05-13,BA,Scheduled,,,277,2430,920,175471,Helsinki,London,1521,,,,,0,0,5.0,6.0,Saturday ,633.4693140794224,115.3655489809336,,,8.772563176895307,0.18211702827087442,332.12996389891697
AAAA623,BA1390,2023-05-13,2023-05-13,BA,Completed,N,0.0,0,1746,22,10303,Linköping,London,957,295,Boeing,0.04320443,400.0,0,0,5.0,6.0,Saturday ,,10.765935214211076,0.0,,,0.0,
AAAA566,BA1712,2023-05-13,2023-05-13,BA,Scheduled,,,54,0,680,17368,London,Aberdeen,703,73W,Boeing,0.041417,189.0,0,0,5.0,6.0,Saturday ,321.6296296296296,24.705547652916074,0.2857142857142857,0.5391879814814815,0.0,0.07681365576102418,1259.2592592592594
AAAA555,BA2007,2023-05-13,2023-05-13,BA,Scheduled,,,135,2916,9,61353,London,Madrid,1460,73H,Boeing,0.03374483,440.0,0,0,5.0,6.0,Saturday ,454.46666666666664,42.022602739726025,0.3068181818181818,0.3649440874074074,21.6,0.09246575342465753,6.666666666666667
AAAA1000,BA505,2023-05-13,2023-05-13,BA,Cancelled,,,163,72,11,40262,London,Dubai,5168,,,,,1,0,5.0,6.0,Saturday ,247.00613496932516,7.7906346749226,,,0.44171779141104295,0.03154024767801858,6.748466257668712
AAAA461,BA894,2023-05-13,2023-05-13,BA,Cancelled,,,84,2916,9,33259,London,Panama City,8812,332,Airbus,1.64350667,406.0,1,0,5.0,6.0,Saturday ,395.9404761904762,3.7742850658193374,0.20689655172413793,172.4116759052381,34.714285714285715,0.009532455742169769,10.714285714285714
AAAA507,BA1510,2023-05-14,2023-05-14,BA,Cancelled,,,99,1818,0,7950,Edinburgh,London,665,73W,Boeing,0.041417,189.0,1,0,5.0,0.0,Sunday   ,80.3030303030303,11.954887218045112,0.5238095238095238,0.278205101010101,18.363636363636363,0.14887218045112782,0.0
AAAA610,BA542,2023-05-14,2023-05-14,BA,Scheduled,,,376,0,9,33644,Dubai,London,5168,,,,,0,0,5.0,0.0,Sunday   ,89.47872340425532,6.510061919504644,,,0.0,0.07275541795665634,2.393617021276596
AAAA122,BA949,2023-05-14,2023-05-14,BA,Cancelled,,,46,2664,1,16867,Bangkok,London,9207,789,Boeing,0.02456933,550.0,1,0,5.0,0.0,Sunday   ,366.67391304347825,1.831975670685348,0.08363636363636363,4.917604811086957,57.91304347826087,0.004996198544585642,2.1739130434782608
AAAA300,BA1390,2023-05-15,2023-05-15,BA,Cancelled,,,97,3402,680,45455,Linköping,London,957,E90,Embraer,0.03912337,380.0,1,0,5.0,1.0,Monday   ,468.6082474226804,47.49738766980146,0.25526315789473686,0.38599036175257734,35.07216494845361,0.1013584117032393,701.0309278350516
AAAA617,BA1738,2023-05-15,2023-05-15,BA,Cancelled,,,1,6714,24,10056,London,Glasgow,717,295,Boeing,0.04320443,400.0,1,0,5.0,1.0,Monday   ,10056.0,14.02510460251046,0.0025,30.97757631,6714.0,0.001394700139470014,2400.0
AAAA952,BA1748,2023-05-15,2023-05-15,BA,Scheduled,,,101,1764,0,10450,London,Glasgow,717,772,Boeing,0.02009067,220.0,0,0,5.0,1.0,Monday   ,103.46534653465346,14.574616457461646,0.4590909090909091,0.14262386524752474,17.465346534653467,0.14086471408647142,0.0
AAAA352,BA1398,2023-05-16,2023-05-16,BA,Completed,Y,1.0,376,0,600,19856,London,Bergen,888,E75,Embraer,0.06596092,88.0,0,1,5.0,2.0,Tuesday  ,52.808510638297875,22.36036036036036,4.2727272727272725,0.155780045106383,0.0,0.42342342342342343,159.5744680851064
AAAA779,BA1709,2023-05-16,2023-05-16,BA,Scheduled,,,97,5868,680,20600,Aberdeen,London,703,73J,Boeing,0.02430067,330.0,0,0,5.0,2.0,Tuesday  ,212.37113402061857,29.30298719772404,0.29393939393939394,0.17611722690721648,60.49484536082474,0.1379800853485064,701.0309278350516
AAAA146,BA1771,2023-05-16,2023-05-16,BA,Cancelled,,,107,0,800,43412,London,Valencia,1481,,,,,1,0,5.0,2.0,Tuesday  ,405.7196261682243,29.312626603646184,,,0.0,0.07224848075624578,747.6635514018692
AAAA144,BA2007,2023-05-16,2023-05-16,BA,Cancelled,,,135,1008,1280,61623,London,Madrid,1460,,,,,1,0,5.0,2.0,Tuesday  ,456.46666666666664,42.20753424657534,,,7.466666666666667,0.09246575342465753,948.148148148148
AAAA1008,BA894,2023-05-16,2023-05-16,BA,Cancelled,,,326,1566,0,48700,London,Panama City,8812,,,,,1,0,5.0,2.0,Tuesday  ,149.38650306748465,5.526554698138901,,,4.803680981595092,0.03699500680889696,0.0
AAAA320,BA1382,2023-05-17,2023-05-17,BA,Completed,N,0.0,1,1764,22,10303,London,Helsinki,1521,332,Airbus,1.64350667,406.0,0,0,5.0,3.0,Wednesday,10303.0,6.773833004602236,0.0024630541871921183,2499.77364507,1764.0,0.0006574621959237344,2200.0
AAAA441,BA1388,2023-05-17,2023-05-17,BA,Completed,Y,1.0,122,0,68,87013,Trondheim,London,1289,73W,Boeing,0.041417,189.0,0,1,5.0,3.0,Wednesday,713.2213114754098,67.50426687354539,0.6455026455026455,0.437594368852459,0.0,0.09464701318851823,55.73770491803278
AAAA535,BA1394,2023-05-17,2023-05-17,BA,Cancelled,,,0,1314,27,45753,London,Linköping,957,73W,Boeing,0.041417,189.0,1,0,5.0,3.0,Wednesday,,47.808777429467085,0.0,,,0.0,
AAAA235,BA1729,2023-05-17,2023-05-17,BA,Cancelled,,,372,1692,10,45900,London,Aarhus,583,73W,Boeing,0.041417,189.0,1,0,5.0,3.0,Wednesday,123.38709677419355,78.73070325900514,1.9682539682539681,0.06490890053763441,4.548387096774194,0.6380789022298456,2.6881720430107525
AAAA673,BA1739,2023-05-17,2023-05-17,BA,Completed,N,0.0,27,1332,17,0,Glasgow,London,717,73W,Boeing,0.041417,189.0,0,0,5.0,3.0,Wednesday,0.0,0.0,0.14285714285714285,1.0998514444444445,49.333333333333336,0.03765690376569038,62.96296296296296
AAAA993,BA1787,2023-05-17,2023-05-17,BA,Completed,N,0.0,159,2430,33,15158,Norwich,London,239,73W,Boeing,0.041417,189.0,0,0,5.0,3.0,Wednesday,95.33333333333333,63.42259414225941,0.8412698412698413,0.06225574213836478,15.283018867924529,0.6652719665271967,20.754716981132077
AAAA308,BA543,2023-05-17,2023-05-17,BA,Cancelled,,,84,2664,0,51112,London,Kuwait City,4355,772,Boeing,0.02009067,220.0,1,0,5.0,3.0,Wednesday,608.4761904761905,11.736394948335247,0.38181818181818183,1.041605569642857,31.714285714285715,0.01928817451205511,0.0
AAAA764,BA1382,2023-05-18,2023-05-18,BA,Completed,N,0.0,0,2772,1160,7750,London,Helsinki,1521,,,,,0,0,5.0,4.0,Thursday ,,5.095332018408942,,,,0.0,
AAAA230,BA1729,2023-05-18,2023-05-18,BA,Cancelled,,,0,1926,0,45455,London,Aarhus,583,772,Boeing,0.02009067,220.0,1,0,5.0,4.0,Thursday ,,77.96740994854203,0.0,,,0.0,
AAAA708,BA1730,2023-05-18,2023-05-18,BA,Cancelled,,,87,2196,600,20600,Aarhus,London,583,E90,Embraer,0.03912337,380.0,1,0,5.0,4.0,Thursday ,236.7816091954023,35.33447684391081,0.22894736842105262,0.2621715483908046,25.24137931034483,0.14922813036020582,689.655172413793
AAAA216,BA1774,2023-05-18,2023-05-18,BA,Completed,N,0.0,100,630,9,464,London,Valencia,1481,295,Boeing,0.04320443,400.0,0,0,5.0,4.0,Thursday ,4.64,0.31330182309250504,0.25,0.6398576083,6.3,0.0675219446320054,9.0
AAAA278,BA948,2023-05-18,2023-05-18,BA,Completed,N,0.0,0,1458,640,33112,São Paulo,London,9775,,,,,0,0,5.0,4.0,Thursday ,,3.3874168797953965,,,,0.0,
AAAA392,BA1700,2023-05-19,2023-05-19,BA,Completed,N,0.0,0,4986,160,17368,London,Aberdeen,703,772,Boeing,0.02009067,220.0,0,0,5.0,5.0,Friday   ,,24.705547652916074,0.0,,,0.0,
AAAA473,BA1729,2023-05-19,2023-05-19,BA,Scheduled,,,0,1566,2680,33259,London,Aarhus,583,332,Airbus,1.64350667,406.0,0,0,5.0,5.0,Friday   ,,57.04802744425386,0.0,,,0.0,
AAAA743,BA1752,2023-05-19,2023-05-19,BA,Cancelled,,,0,630,640,78708,London,Humberside,370,789,Boeing,0.02456933,550.0,1,0,5.0,5.0,Friday   ,,212.72432432432433,0.0,,,0.0,
AAAA443,BA1787,2023-05-19,2023-05-19,BA,Completed,N,0.0,73,72,16,13803,Norwich,London,239,73J,Boeing,0.02430067,330.0,0,0,5.0,5.0,Friday   ,189.08219178082192,57.75313807531381,0.22121212121212122,0.07955972780821918,0.9863013698630136,0.3054393305439331,21.91780821917808
AAAA674,BA894,2023-05-19,2023-05-19,BA,Cancelled,,,98,1278,9,18447,London,Panama City,8812,E75,Embraer,0.06596092,88.0,1,0,5.0,5.0,Friday   ,188.23469387755102,2.093395369950068,1.1136363636363635,5.9310982351020405,13.040816326530612,0.01112119836586473,9.183673469387756
AAAA43,BA1395,2023-05-20,2023-05-20,BA,Scheduled,,,71,1278,13,7750,Linköping,London,957,E75,Embraer,0.06596092,88.0,0,0,5.0,6.0,Saturday ,109.15492957746478,8.098223615464995,0.8068181818181818,0.8890788794366197,18.0,0.0741901776384535,18.30985915492958
AAAA44,BA1397,2023-05-20,2023-05-20,BA,Scheduled,,,90,1620,16,9916,Bergen,London,888,73H,Boeing,0.03374483,440.0,0,0,5.0,6.0,Saturday ,110.17777777777778,11.166666666666666,0.20454545454545456,0.33294898933333333,18.0,0.10135135135135136,17.77777777777778
AAAA738,BA1707,2023-05-20,2023-05-20,BA,Scheduled,,,106,2736,400,10300,London,Aberdeen,703,332,Airbus,1.64350667,406.0,0,0,5.0,6.0,Saturday ,97.16981132075472,14.65149359886202,0.26108374384236455,10.899860273679245,25.81132075471698,0.1507823613086771,377.35849056603774
AAAA817,BA1716,2023-05-20,2023-05-20,BA,Completed,N,0.0,277,2286,600,40512,Nantes,London,732,E90,Embraer,0.03912337,380.0,0,0,5.0,6.0,Saturday ,146.25270758122744,55.34426229508197,0.7289473684210527,0.10338738931407943,8.252707581227437,0.37841530054644806,216.60649819494586
AAAA90,BA1775,2023-05-20,2023-05-20,BA,Scheduled,,,96,1728,17,10450,Valencia,London,1481,E90,Embraer,0.03912337,380.0,0,0,5.0,6.0,Saturday ,108.85416666666667,7.056043214044564,0.25263157894736843,0.6035594892708334,18.0,0.06482106684672519,17.708333333333336
AAAA207,BA2341,2023-05-20,2023-05-20,BA,Completed,N,0.0,264,2430,19,33259,Basel,London,560,E75,Embraer,0.06596092,88.0,0,0,5.0,6.0,Saturday ,125.98106060606061,59.39107142857143,3.0,0.13991710303030302,9.204545454545455,0.4714285714285714,7.196969696969697
AAAA99,BA2355,2023-05-20,2023-05-20,BA,Scheduled,,,98,1764,18,10559,Krakow,London,1073,E90,Embraer,0.03912337,380.0,0,0,5.0,6.0,Saturday ,107.74489795918367,9.840633737185462,0.2578947368421053,0.42836097969387754,18.0,0.09133271202236719,18.367346938775512
AAAA04,BA504,2023-05-20,2023-05-20,BA,Scheduled,,,99,1782,18,18447,Dammam,London,4705,,,,,0,0,5.0,6.0,Saturday ,186.33333333333334,3.920722635494155,,,18.0,0.02104144527098831,18.181818181818183
AAAA180,BA922,2023-05-20,2023-05-20,BA,Completed,N,0.0,35,1692,2680,8400,Kralendijk,London,0,295,Boeing,0.04320443,400.0,0,0,5.0,6.0,Saturday ,240.0,,0.0875,,48.34285714285714,,7657.142857142857
AAAA725,BA1374,2023-05-21,2023-05-21,BA,Scheduled,,,46,3402,17,51112,Helsinki,London,1521,73W,Boeing,0.041417,189.0,0,0,5.0,0.0,Sunday   ,1111.1304347826087,33.60420775805391,0.24338624338624337,1.3694621086956522,73.95652173913044,0.030243261012491782,36.95652173913043
AAAA713,BA1397,2023-05-21,2023-05-21,BA,Scheduled,,,161,0,720,17368,Bergen,London,888,772,Boeing,0.02009067,220.0,0,0,5.0,0.0,Sunday   ,107.87577639751552,19.55855855855856,0.7318181818181818,0.11081065192546584,0.0,0.18130630630630631,447.20496894409933
AAAA220,BA1744,2023-05-21,2023-05-21,BA,Scheduled,,,0,1602,640,61623,Glasgow,London,717,73H,Boeing,0.03374483,440.0,0,0,5.0,0.0,Sunday   ,,85.94560669456067,0.0,,,0.0,
AAAA377,BA2001,2023-05-21,2023-05-21,BA,Completed,N,0.0,135,1278,160,57092,Lisbon,London,1846,,,,,0,0,5.0,0.0,Sunday   ,422.9037037037037,30.927410617551462,,,9.466666666666667,0.07313109425785481,118.5185185185185
AAAA585,BA893,2023-05-21,2023-05-21,BA,Completed,N,0.0,74,1746,18,11215,Quito,Guayaquil,282,E90,Embraer,0.03912337,380.0,0,0,5.0,0.0,Sunday   ,151.55405405405406,39.769503546099294,0.19473684210526315,0.14909176135135135,23.594594594594593,0.2624113475177305,24.324324324324326
AAAA169,BA1762,2023-05-22,2023-05-22,BA,Cancelled,,,93,1566,800,163403,London,Humberside,370,E90,Embraer,0.03912337,380.0,1,0,5.0,1.0,Monday   ,1757.021505376344,441.6297297297297,0.24473684210526317,0.15565211720430108,16.838709677419356,0.25135135135135134,860.2150537634408
AAAA795,BA542,2023-05-22,2023-05-22,BA,Completed,Y,1.0,127,1710,6,68612,Dubai,London,5168,73J,Boeing,0.02430067,330.0,0,1,5.0,1.0,Monday   ,540.2519685039371,13.276315789473685,0.38484848484848483,0.9888650595275591,13.464566929133857,0.024574303405572755,4.724409448818897
AAAA915,BA948,2023-05-22,2023-05-22,BA,Completed,N,0.0,96,2160,0,20600,São Paulo,London,9775,789,Boeing,0.02456933,550.0,0,0,5.0,1.0,Monday   ,214.58333333333334,2.1074168797953963,0.17454545454545456,2.501720841145833,22.5,0.009820971867007672,0.0
AAAA575,BA1310,2023-05-23,2023-05-23,BA,Completed,N,0.0,100,1332,520,46006,Stockholm,London,1153,E75,Embraer,0.06596092,88.0,0,0,5.0,2.0,Tuesday  ,460.06,39.90112749349523,1.1363636363636365,0.7605294076,13.32,0.08673026886383348,520.0
AAAA494,BA1390,2023-05-23,2023-05-23,BA,Completed,N,0.0,77,4986,0,68612,Linköping,London,957,789,Boeing,0.02456933,550.0,0,0,5.0,2.0,Tuesday  ,891.0649350649351,71.69487983281087,0.14,0.30536167285714283,64.75324675324676,0.08045977011494253,0.0
AAAA550,BA1395,2023-05-23,2023-05-23,BA,Cancelled,,,97,1566,0,10559,Linköping,London,957,73J,Boeing,0.02430067,330.0,1,0,5.0,2.0,Tuesday  ,108.85567010309278,11.033437826541276,0.29393939393939394,0.23974990917525774,16.144329896907216,0.1013584117032393,0.0
AAAA599,BA1517,2023-05-23,2023-05-23,BA,Cancelled,,,77,414,16,73759,Edinburgh,London,665,,,,,1,0,5.0,2.0,Tuesday  ,957.9090909090909,110.91578947368421,,,5.376623376623376,0.11578947368421053,20.77922077922078
AAAA178,BA1787,2023-05-23,2023-05-23,BA,Scheduled,,,85,1728,360,175471,Norwich,London,239,789,Boeing,0.02456933,550.0,0,0,5.0,2.0,Tuesday  ,2064.364705882353,734.1882845188285,0.15454545454545454,0.06908317494117647,20.32941176470588,0.35564853556485354,423.5294117647059
AAAA799,BA2342,2023-05-23,2023-05-23,BA,Completed,N,0.0,162,5868,2680,57092,London,Basel,560,E90,Embraer,0.03912337,380.0,0,0,5.0,2.0,Tuesday  ,352.41975308641975,101.95,0.4263157894736842,0.13524127901234567,36.22222222222222,0.2892857142857143,1654.3209876543208
AAAA886,BA544,2023-05-23,2023-05-23,BA,Completed,N,0.0,0,1620,6,9653,Muscat,Kuwait City,1201,E75,Embraer,0.06596092,88.0,0,0,5.0,2.0,Tuesday  ,,8.037468776019983,0.0,,,0.0,
AAAA787,BA955,2023-05-23,2023-05-23,BA,Cancelled,,,326,1764,520,0,Manila,Bangkok,2187,73H,Boeing,0.03374483,440.0,1,0,5.0,2.0,Tuesday  ,0.0,0.0,0.740909090909091,0.22638019389570552,5.411042944785276,0.1490626428898034,159.5092024539877
AAAA698,BA1700,2023-05-24,2023-05-24,BA,Completed,N,0.0,97,0,760,7650,London,Aberdeen,703,,,,,0,0,5.0,3.0,Wednesday,78.8659793814433,10.881934566145093,,,0.0,0.1379800853485064,783.5051546391752
AAAA149,BA1702,2023-05-24,2023-05-24,BA,Cancelled,,,0,1512,600,6750,Aberdeen,London,703,,,,,1,0,5.0,3.0,Wednesday,,9.601706970128022,,,,0.0,
AAAA303,BA1762,2023-05-24,2023-05-24,BA,Completed,N,0.0,135,6714,18,78708,London,Humberside,370,789,Boeing,0.02456933,550.0,0,0,5.0,3.0,Wednesday,583.0222222222222,212.72432432432433,0.24545454545454545,0.0673381637037037,49.733333333333334,0.36486486486486486,13.333333333333334
AAAA884,BA2349,2023-05-24,2023-05-24,BA,Scheduled,,,77,2034,17,0,London,Basel,560,789,Boeing,0.02456933,550.0,0,0,5.0,3.0,Wednesday,0.0,0.0,0.14,0.17868603636363636,26.415584415584416,0.1375,22.07792207792208
AAAA938,BA1517,2023-05-25,2023-05-25,BA,Completed,N,0.0,106,1116,2000,81671,Edinburgh,London,665,E90,Embraer,0.03912337,380.0,0,0,5.0,4.0,Thursday ,770.4811320754717,122.81353383458647,0.2789473684210526,0.24544378349056603,10.528301886792454,0.1593984962406015,1886.7924528301887
AAAA531,BA2007,2023-05-25,2023-05-25,BA,Scheduled,,,90,1620,48,2950,London,Madrid,1460,,,,,0,0,5.0,4.0,Thursday ,32.77777777777778,2.0205479452054793,,,18.0,0.06164383561643835,53.333333333333336
AAAA165,BA2338,2023-05-25,2023-05-25,BA,Completed,N,0.0,100,1170,2680,9653,London,Budapest,1166,295,Boeing,0.04320443,400.0,0,0,5.0,4.0,Thursday ,96.53,8.278730703259004,0.25,0.5037636538,11.7,0.08576329331046312,2680.0
AAAA431,BA2354,2023-05-25,2023-05-25,BA,Scheduled,,,159,1764,0,100,London,Krakow,1073,E75,Embraer,0.06596092,88.0,0,0,5.0,4.0,Thursday ,0.6289308176100629,0.09319664492078285,1.8068181818181819,0.4451324978616352,11.09433962264151,0.14818266542404473,0.0
